confidence,max_exposure,cooldown_hours,fee_bps,final_equity,total_return,cagr,sharpe,max_drawdown,num_trades,benchmark_return,benchmark_cagr,excess_return,excess_cagr
0.8,0.8,6,10,2.322674554444714e+29,2.322674554444714e+25,2.417476865841621e+25,1.8213781784791845,-0.0015131695937975476,247,0.8708223066474614,0.8716251103993979,2.322674554444714e+25,2.417476865841621e+25
0.8,0.8,6,15,2.1300350185278613e+29,2.1300350185278614e+25,2.216843085268605e+25,1.8205449613191025,-0.0022703644193394767,247,0.8708223066474614,0.8716251103993979,2.1300350185278614e+25,2.216843085268605e+25
0.8,0.8,12,5,1.9658611234492524e+24,1.9658611234492524e+20,2.0297966338193936e+20,1.6049720183802727,-0.0007093742179595797,179,0.8708223066474614,0.8716251103993979,1.9658611234492524e+20,2.0297966338193936e+20
0.8,0.8,12,10,1.8374926851828449e+24,1.837492685182845e+20,1.897165530939246e+20,1.6042732083432825,-0.0014190677144280128,179,0.8708223066474614,0.8716251103993979,1.837492685182845e+20,1.897165530939246e+20
0.8,0.8,12,15,1.7174483015682475e+24,1.7174483015682474e+20,1.773140633288504e+20,1.6035722077178889,-0.0021290807331559858,179,0.8708223066474614,0.8716251103993979,1.7174483015682474e+20,1.773140633288504e+20
0.8,0.9,1,5,2.1106626221607453e+61,2.1106626221607453e+57,2.3103731024434304e+57,2.7576962934815974,-0.0008976234006310424,621,0.8708223066474614,0.8716251103993979,2.1106626221607453e+57,2.3103731024434304e+57
0.8,0.9,1,10,1.6950533425071878e+61,1.6950533425071876e+57,1.8551602942931694e+57,2.7561366919759567,-0.0017955612215236894,621,0.8708223066474614,0.8716251103993979,1.6950533425071876e+57,1.8551602942931694e+57
0.8,0.9,1,15,1.2990070984199665e+61,1.2990070984199665e+57,1.4214462309645437e+57,2.753801208269627,-0.002695211230189787,620,0.8708223066474614,0.8716251103993979,1.2990070984199665e+57,1.4214462309645437e+57
0.8,0.9,3,5,1.1368885500712408e+42,1.1368885500712409e+38,1.2072117470849602e+38,2.1847554523416766,-0.0008833855574027494,359,0.8708223066474614,0.8716251103993979,1.1368885500712409e+38,1.2072117470849602e+38
0.8,0.9,3,10,9.937276590871807e+41,9.937276590871808e+37,1.0550982521577395e+38,2.183682499476048,-0.001767130221591806,359,0.8708223066474614,0.8716251103993979,9.937276590871808e+37,1.0550982521577395e+38
0.8,0.9,3,15,8.68554335104998e+41,8.68554335104998e+37,9.221094433347844e+37,2.1826065406153745,-0.002651233048200363,359,0.8708223066474614,0.8716251103993979,8.68554335104998e+37,9.221094433347844e+37
0.8,0.9,6,5,1.238118556383023e+32,1.238118556383023e+28,1.2942073163643945e+28,1.832393723126403,-0.0008327270184443902,248,0.8708223066474614,0.8716251103993979,1.238118556383023e+28,1.2942073163643945e+28
0.8,0.9,6,10,1.127707863409538e+32,1.127707863409538e+28,1.178719428748741e+28,1.8315846336650987,-0.0016658854325530825,248,0.8708223066474614,0.8716251103993979,1.127707863409538e+28,1.178719428748741e+28
0.8,0.9,6,15,1.027095026966189e+32,1.0270950269661888e+28,1.0734866827338345e+28,1.8307730836215472,-0.0024994751828907313,248,0.8708223066474614,0.8716251103993979,1.0270950269661888e+28,1.0734866827338345e+28
0.8,0.9,12,5,2.0615268157616923e+26,2.0615268157616923e+22,2.1353677503039346e+22,1.6054552988639343,-0.0007807575408657064,179,0.8708223066474614,0.8716251103993979,2.0615268157616923e+22,2.1353677503039346e+22
0.8,0.9,12,10,1.9175719575209228e+26,1.917571957520923e+22,1.9861581588843347e+22,1.6047738503487603,-0.0015618550271190301,179,0.8708223066474614,0.8716251103993979,1.917571957520923e+22,1.9861581588843347e+22
0.8,0.9,12,15,1.783597443412075e+26,1.783597443412075e+22,1.8473001072145165e+22,1.6040902895400162,-0.0023432927628828093,179,0.8708223066474614,0.8716251103993979,1.783597443412075e+22,1.8473001072145165e+22
0.9,0.6,1,5,1.829969529200422e+31,1.829969529200422e+27,1.9103668138111813e+27,2.072710410882479,-0.0005993901067536944,308,0.8708223066474614,0.8716251103993979,1.829969529200422e+27,1.9103668138111813e+27
0.9,0.6,1,10,1.6531888462723488e+31,1.653188846272349e+27,1.7256994200227195e+27,2.0716965656923465,-0.0011989877381654024,308,0.8708223066474614,0.8716251103993979,1.653188846272349e+27,1.7256994200227195e+27
0.9,0.6,1,15,1.493452250601111e+31,1.493452250601111e+27,1.5588481126951668e+27,2.070679703264074,-0.0017987927051325014,308,0.8708223066474614,0.8716251103993979,1.493452250601111e+27,1.5588481126951668e+27
0.9,0.6,3,5,1.0356338680739776e+25,1.0356338680739775e+21,1.0705333998249781e+21,1.8061644449837042,-0.000599094726218441,232,0.8708223066474614,0.8716251103993979,1.0356338680739775e+21,1.0705333998249781e+21
0.9,0.6,3,10,9.591643889742476e+24,9.591643889742477e+20,9.914349074048216e+20,1.8053021443464154,-0.0011984018998486556,232,0.8708223066474614,0.8716251103993979,9.591643889742477e+20,9.914349074048216e+20
0.9,0.6,3,15,8.883226875183104e+24,8.883226875183104e+20,9.181615253813732e+20,1.804437218391625,-0.001797921329445451,232,0.8708223066474614,0.8716251103993979,8.883226875183104e+20,9.181615253813732e+20
0.9,0.6,6,5,4.108591922531838e+20,4.108591922531838e+16,4.217666632299553e+16,1.581654385691972,-0.0005969408521568909,173,0.8708223066474614,0.8716251103993979,4.108591922531838e+16,4.217666632299553e+16
0.9,0.6,6,10,3.8747148727265224e+20,3.8747148727265224e+16,3.977420957823816e+16,1.580943553017158,-0.0011941076221934077,173,0.8708223066474614,0.8716251103993979,3.8747148727265224e+16,3.977420957823816e+16
0.9,0.6,6,15,3.6540737626867447e+20,3.654073762686745e+16,3.750780746123791e+16,1.5802304630738855,-0.001791500163503934,173,0.8708223066474614,0.8716251103993979,3.654073762686745e+16,3.750780746123791e+16
0.9,0.6,12,5,6.557000819947905e+16,6557000819946.905,6690888662484.233,1.3773706721276298,-0.0005568410548003611,128,0.8708223066474614,0.8716251103993979,6557000819946.034,6690888662483.361
0.9,0.6,12,10,6.272524957587066e+16,6272524957586.065,6400409622949.585,1.3767751818584741,-0.0011139425955519755,128,0.8708223066474614,0.8716251103993979,6272524957585.194,6400409622948.713
0.9,0.6,12,15,6.000281660333763e+16,6000281660332.764,6122429734093.178,1.3761777391094991,-0.0016713047478607024,128,0.8708223066474614,0.8716251103993979,6000281660331.893,6122429734092.306
0.9,0.7,1,5,1.0004168735851525e+36,1.0004168735851524e+32,1.0522015576252848e+32,2.124753626558,-0.0006940185899215745,329,0.8708223066474614,0.8716251103993979,1.0004168735851524e+32,1.0522015576252848e+32
0.9,0.7,1,10,8.844500837552883e+35,8.844500837552883e+31,9.30153469844504e+31,2.123710421251598,-0.0013882687173184527,329,0.8708223066474614,0.8716251103993979,8.844500837552883e+31,9.30153469844504e+31
0.9,0.7,1,15,7.855317158876851e+35,7.855317158876851e+31,8.260564506548897e+31,2.12263937396911,-0.0020827500111584296,329,0.8708223066474614,0.8716251103993979,7.855317158876851e+31,8.260564506548897e+31
0.9,0.7,3,5,2.0701598014147293e+28,2.0701598014147294e+24,2.1510904309265264e+24,1.8331613158498585,-0.0006986950197074293,239,0.8708223066474614,0.8716251103993979,2.0701598014147294e+24,2.1510904309265264e+24
0.9,0.7,3,10,1.8977237938941662e+28,1.897723793894166e+24,1.9717957653379215e+24,1.8322913139420343,-0.0013976263887838236,239,0.8708223066474614,0.8716251103993979,1.897723793894166e+24,1.9717957653379215e+24
0.9,0.7,3,15,1.7396026561705863e+28,1.7396026561705863e+24,1.8073951397907122e+24,1.831418742038504,-0.002096793732233926,239,0.8708223066474614,0.8716251103993979,1.7396026561705863e+24,1.8073951397907122e+24
0.9,0.7,6,5,5.603637765155222e+22,5.603637765155222e+18,5.771802624947048e+18,1.5825358082885452,-0.0006850308361207036,174,0.8708223066474614,0.8716251103993979,5.603637765155222e+18,5.771802624947048e+18
0.9,0.7,6,10,5.255639007373623e+22,5.255639007373623e+18,5.413122726758544e+18,1.5818386714263517,-0.0013703358426835344,174,0.8708223066474614,0.8716251103993979,5.255639007373623e+18,5.413122726758544e+18
0.9,0.7,6,15,4.9291136667336084e+22,4.929113666733608e+18,5.076590112167375e+18,1.5811393515995067,-0.002055914847097884,174,0.8708223066474614,0.8716251103993979,4.929113666733608e+18,5.076590112167375e+18
0.9,0.7,12,5,3.5303826341142134e+18,353038263411420.3,361231853618165.06,1.3804362806511734,-0.0006348832653239045,128,0.8708223066474614,0.8716251103993979,353038263411419.44,361231853618164.2
0.9,0.7,12,10,3.362094987920457e+18,336209498792044.75,344001005571036.06,1.3798527497089919,-0.001270059203382301,128,0.8708223066474614,0.8716251103993979,336209498792043.9,344001005571035.2
0.9,0.7,12,15,3.2017539109580385e+18,320175391095802.9,327584350222515.44,1.379267336699426,-0.0019055279969922845,128,0.8708223066474614,0.8716251103993979,320175391095802.0,327584350222514.56
0.9,0.8,1,5,9.847049420876673e+40,9.847049420876672e+36,1.0438641881189044e+37,2.1850129871216213,-0.0007987528738232497,360,0.8708223066474614,0.8716251103993979,9.847049420876672e+36,1.0438641881189044e+37
0.9,0.8,1,10,8.57841275354653e+40,8.57841275354653e+36,9.092928847181672e+36,2.1827780793791867,-0.0015977583846330523,359,0.8708223066474614,0.8716251103993979,8.57841275354653e+36,9.092928847181672e+36
0.9,0.8,1,15,7.138486668687391e+40,7.138486668687391e+36,7.565686628249771e+36,2.180709232897814,-0.0023970157312739326,358,0.8708223066474614,0.8716251103993979,7.138486668687391e+36,7.565686628249771e+36
0.9,0.8,3,5,4.083564470788956e+31,4.0835644707889554e+27,4.265314778051538e+27,1.8602863257743487,-0.0007986918439900625,246,0.8708223066474614,0.8716251103993979,4.0835644707889554e+27,4.265314778051538e+27
0.9,0.8,3,10,3.7049006870710777e+31,3.704900687071078e+27,3.8695395914135926e+27,1.859401153377065,-0.0015976486577361504,246,0.8708223066474614,0.8716251103993979,3.704900687071078e+27,3.8695395914135926e+27
0.9,0.8,3,15,3.361237300572454e+31,3.361237300572454e+27,3.5103703763222174e+27,1.8585134698730736,-0.002396869671671298,246,0.8708223066474614,0.8716251103993979,3.361237300572454e+27,3.5103703763222174e+27
0.9,0.8,6,5,9.846876838972035e+24,9.846876838972035e+20,1.017835226835674e+21,1.591408513166454,-0.0007679305569970873,176,0.8708223066474614,0.8716251103993979,9.846876838972035e+20,1.017835226835674e+21
0.9,0.8,6,10,9.181711977356627e+24,9.181711977356626e+20,9.490341319533561e+20,1.590721527785779,-0.0015361865214078563,176,0.8708223066474614,0.8716251103993979,9.181711977356626e+20,9.490341319533561e+20
0.9,0.8,6,15,8.561182115440136e+24,8.561182115440136e+20,8.848529180502475e+20,1.5900324225960172,-0.0023047677376624165,176,0.8708223066474614,0.8716251103993979,8.561182115440136e+20,8.848529180502475e+20
0.9,0.8,12,5,1.5736191093358372e+20,1.5736191093358372e+16,1.6143339777386356e+16,1.3844562077811768,-0.0007093742179593576,129,0.8708223066474614,0.8716251103993979,1.5736191093358372e+16,1.6143339777386356e+16
0.9,0.8,12,10,1.4926320636146486e+20,1.4926320636146484e+16,1.5311961075548388e+16,1.383880880259516,-0.0014190677144281238,129,0.8708223066474614,0.8716251103993979,1.4926320636146484e+16,1.5311961075548388e+16
0.9,0.8,12,15,1.4157722504352372e+20,1.4157722504352372e+16,1.4522979355759096e+16,1.3833037338680936,-0.002129080733156097,129,0.8708223066474614,0.8716251103993979,1.4157722504352372e+16,1.4522979355759096e+16
0.9,0.9,1,5,2.4968364331404047e+46,2.4968364331404046e+42,2.6694967784664656e+42,2.252174057762822,-0.0009000073160270183,389,0.8708223066474614,0.8716251103993979,2.4968364331404046e+42,2.6694967784664656e+42
0.9,0.9,1,10,2.1252943199906773e+46,2.1252943199906773e+42,2.2720111819426345e+42,2.250900425684637,-0.001800329171826709,389,0.8708223066474614,0.8716251103993979,2.1252943199906773e+42,2.2720111819426345e+42
0.9,0.9,1,15,1.6416745906361225e+46,1.6416745906361226e+42,1.7546950726457697e+42,2.247914910148918,-0.002689528847845346,387,0.8708223066474614,0.8716251103993979,1.6416745906361226e+42,1.7546950726457697e+42
0.9,0.9,3,5,7.487469799389823e+34,7.487469799389823e+30,7.861074072725339e+30,1.8855536077771784,-0.0008833855574028604,252,0.8708223066474614,0.8716251103993979,7.487469799389823e+30,7.861074072725339e+30
0.9,0.9,3,10,6.728251668452756e+34,6.728251668452756e+30,7.063455757800221e+30,1.8846616582848281,-0.001767130221591584,252,0.8708223066474614,0.8716251103993979,6.728251668452756e+30,7.063455757800221e+30
0.9,0.9,3,15,6.045765947609869e+34,6.045765947609868e+30,6.346503384307542e+30,1.8837672251517779,-0.002651233048200252,252,0.8708223066474614,0.8716251103993979,6.045765947609868e+30,6.346503384307542e+30
0.9,0.9,6,5,1.4407827442040334e+27,1.4407827442040335e+23,1.4943782989640875e+23,1.5993213907342847,-0.0008457374846585486,179,0.8708223066474614,0.8716251103993979,1.4407827442040335e+23,1.4943782989640875e+23
0.9,0.9,6,10,1.3365552802836907e+27,1.3365552802836906e+23,1.386202389292969e+23,1.5986464793236979,-0.0016918502385802059,179,0.8708223066474614,0.8716251103993979,1.3365552802836906e+23,1.386202389292969e+23
0.9,0.9,6,15,1.2398157524339077e+27,1.2398157524339076e+23,1.2858032462204933e+23,1.5979695060531622,-0.0025383381719551457,179,0.8708223066474614,0.8716251103993979,1.2398157524339076e+23,1.2858032462204933e+23
0.9,0.9,12,5,5.926914181690531e+21,5.926914181690532e+17,6.095394365480988e+17,1.3865745641657596,-0.0007807575408658174,130,0.8708223066474614,0.8716251103993979,5.926914181690532e+17,6.095394365480988e+17
0.9,0.9,12,10,5.601884457954694e+21,5.601884457954694e+17,5.7609027010930854e+17,1.3860101264374118,-0.001561855027118697,130,0.8708223066474614,0.8716251103993979,5.601884457954694e+17,5.7609027010930854e+17
0.9,0.9,12,15,5.294499104634728e+21,5.2944991046347283e+17,5.4445812759417555e+17,1.385443931875467,-0.0023432927628829203,130,0.8708223066474614,0.8716251103993979,5.2944991046347283e+17,5.4445812759417555e+17
